date,product,quantity,price
11/12/1998,D,1,68
12/12/1998,F,7,70
13/12/1998,D,8,68
14/12/1998,C,9,67
15/12/1998,F,7,70
16/12/1998,D,7,68
17/12/1998,C,3,67
18/12/1998,A,7,65
19/12/1998,C,9,67
20/12/1998,A,10,65
21/12/1998,B,9,66
22/12/1998,F,10,70
23/12/1998,C,7,67
24/12/1998,A,4,65
25/12/1998,B,1,66
26/12/1998,B,9,66
27/12/1998,C,5,67
28/12/1998,B,10,66
29/12/1998,E,1,69
30/12/1998,F,2,70
31/12/1998,B,7,66
1/01/1999,B,9,66
2/01/1999,C,10,67
3/01/1999,D,8,68
4/01/1999,D,10,68
5/01/1999,F,7,70
6/01/1999,A,8,65
7/01/1999,C,1,67
8/01/1999,A,10,65
9/01/1999,A,10,65
10/01/1999,C,4,67
11/01/1999,E,3,69
12/01/1999,F,5,70
13/01/1999,C,4,67
14/01/1999,D,3,68
15/01/1999,B,7,66
16/01/1999,D,5,68
17/01/1999,D,1,68
18/01/1999,A,3,65
19/01/1999,D,6,68
20/01/1999,B,9,66
21/01/1999,A,1,65
22/01/1999,F,1,70
23/01/1999,C,3,67
24/01/1999,A,7,65
25/01/1999,D,2,68
26/01/1999,E,4,69
27/01/1999,A,10,65
28/01/1999,E,5,69
29/01/1999,F,4,70
30/01/1999,F,9,70
31/01/1999,D,7,68
1/02/1999,A,4,65
2/02/1999,C,10,67
3/02/1999,D,9,68
4/02/1999,F,1,70
5/02/1999,C,1,67
6/02/1999,E,1,69
7/02/1999,D,10,68
8/02/1999,B,10,66
9/02/1999,A,4,65
10/02/1999,E,2,69
11/02/1999,A,6,65
12/02/1999,C,4,67
13/02/1999,A,8,65
14/02/1999,A,3,65
15/02/1999,C,7,67
16/02/1999,A,4,65
17/02/1999,D,5,68
18/02/1999,F,6,70
19/02/1999,E,1,69
20/02/1999,C,10,67
21/02/1999,A,3,65
22/02/1999,C,10,67
23/02/1999,B,2,66
24/02/1999,E,3,69
25/02/1999,E,2,69
26/02/1999,F,9,70
27/02/1999,F,5,70
28/02/1999,A,2,65
1/03/1999,A,2,65
2/03/1999,A,7,65
3/03/1999,D,6,68
4/03/1999,B,9,66
5/03/1999,E,8,69
6/03/1999,D,9,68
7/03/1999,F,5,70
8/03/1999,C,2,67
9/03/1999,D,7,68
10/03/1999,C,4,67
11/03/1999,D,10,68
12/03/1999,A,3,65
13/03/1999,E,8,69
14/03/1999,C,5,67
15/03/1999,B,10,66
16/03/1999,E,7,69
17/03/1999,E,2,69
18/03/1999,A,7,65
19/03/1999,B,10,66
20/03/1999,D,8,68
21/03/1999,B,5,66
22/03/1999,A,2,65
23/03/1999,F,10,70
24/03/1999,E,2,69
25/03/1999,F,2,70
26/03/1999,F,4,70
27/03/1999,B,8,66
28/03/1999,A,3,65
29/03/1999,F,5,70
30/03/1999,E,8,69
31/03/1999,B,3,66
1/04/1999,B,6,66
2/04/1999,F,1,70
3/04/1999,C,9,67
4/04/1999,E,9,69
5/04/1999,B,9,66
6/04/1999,E,10,69
7/04/1999,B,6,66
8/04/1999,F,2,70
9/04/1999,A,1,65
10/04/1999,D,2,68
11/04/1999,E,1,69
12/04/1999,D,10,68
13/04/1999,E,8,69
14/04/1999,D,6,68
15/04/1999,E,8,69
16/04/1999,C,6,67
17/04/1999,C,3,67
18/04/1999,A,7,65
19/04/1999,B,1,66
20/04/1999,F,6,70
21/04/1999,E,7,69
22/04/1999,C,1,67
23/04/1999,C,3,67
24/04/1999,B,9,66
25/04/1999,F,1,70
26/04/1999,D,7,68
27/04/1999,E,6,69
28/04/1999,F,2,70
29/04/1999,E,5,69
30/04/1999,A,3,65
1/05/1999,F,2,70
2/05/1999,C,10,67
3/05/1999,B,2,66
4/05/1999,B,7,66
5/05/1999,D,9,68
6/05/1999,D,1,68
7/05/1999,B,5,66
8/05/1999,B,1,66
9/05/1999,D,8,68
10/05/1999,A,10,65
11/05/1999,E,8,69
12/05/1999,B,5,66
13/05/1999,F,3,70
14/05/1999,E,8,69
15/05/1999,F,7,70
16/05/1999,D,5,68
17/05/1999,E,8,69
18/05/1999,F,6,70
19/05/1999,B,9,66
20/05/1999,E,5,69
21/05/1999,F,9,70
22/05/1999,F,7,70
23/05/1999,D,1,68
24/05/1999,F,1,70
25/05/1999,C,9,67
26/05/1999,E,3,69
27/05/1999,F,6,70
28/05/1999,B,8,66
29/05/1999,E,10,69
30/05/1999,A,8,65
31/05/1999,A,5,65
1/06/1999,F,2,70
2/06/1999,F,5,70
3/06/1999,D,4,68
4/06/1999,F,3,70
5/06/1999,D,6,68
6/06/1999,A,3,65
7/06/1999,F,9,70
8/06/1999,B,3,66
9/06/1999,C,8,67
10/06/1999,D,7,68
11/06/1999,C,7,67
12/06/1999,B,8,66
13/06/1999,E,9,69
14/06/1999,C,4,67
15/06/1999,E,6,69
16/06/1999,E,6,69
17/06/1999,C,7,67
18/06/1999,A,3,65
19/06/1999,E,9,69
20/06/1999,F,4,70
21/06/1999,C,5,67
22/06/1999,C,3,67
23/06/1999,D,4,68
24/06/1999,B,2,66
25/06/1999,C,7,67
26/06/1999,D,1,68
27/06/1999,C,9,67
28/06/1999,F,4,70
29/06/1999,E,7,69
30/06/1999,B,9,66
1/07/1999,D,8,68
2/07/1999,A,6,65
3/07/1999,A,10,65
4/07/1999,F,10,70
5/07/1999,F,5,70
6/07/1999,D,7,68
7/07/1999,C,2,67
8/07/1999,E,8,69
9/07/1999,F,8,70
10/07/1999,A,5,65
11/07/1999,D,5,68
12/07/1999,B,1,66
13/07/1999,D,3,68
14/07/1999,C,6,67
15/07/1999,E,4,69
16/07/1999,F,7,70
17/07/1999,F,3,70
18/07/1999,A,4,65
19/07/1999,C,6,67
20/07/1999,E,9,69
21/07/1999,E,3,69
22/07/1999,F,1,70
23/07/1999,F,5,70
24/07/1999,D,9,68
25/07/1999,B,2,66
26/07/1999,C,10,67
27/07/1999,C,9,67
28/07/1999,F,5,70
29/07/1999,F,4,70
30/07/1999,A,10,65
31/07/1999,B,5,66
1/08/1999,F,5,70
2/08/1999,D,8,68
3/08/1999,D,8,68
4/08/1999,C,3,67
5/08/1999,E,6,69
6/08/1999,A,6,65
7/08/1999,D,10,68
8/08/1999,B,1,66
9/08/1999,E,8,69
10/08/1999,A,9,65
11/08/1999,B,4,66
12/08/1999,A,2,65
13/08/1999,E,10,69
14/08/1999,F,9,70
15/08/1999,E,1,69
16/08/1999,E,6,69
17/08/1999,E,3,69
18/08/1999,E,3,69
19/08/1999,F,8,70
20/08/1999,D,5,68
21/08/1999,F,2,70
22/08/1999,D,10,68
23/08/1999,F,9,70
24/08/1999,E,3,69
25/08/1999,B,7,66
26/08/1999,E,10,69
27/08/1999,E,2,69
28/08/1999,E,9,69
29/08/1999,A,2,65
30/08/1999,B,3,66
31/08/1999,B,8,66
1/09/1999,C,4,67
2/09/1999,D,8,68
3/09/1999,F,2,70
4/09/1999,B,9,66
5/09/1999,D,7,68
6/09/1999,D,7,68
7/09/1999,C,3,67
8/09/1999,C,1,67
9/09/1999,A,3,65
10/09/1999,F,10,70
11/09/1999,C,2,67
12/09/1999,D,3,68
13/09/1999,B,4,66
14/09/1999,A,4,65
15/09/1999,B,7,66
16/09/1999,E,3,69
17/09/1999,C,4,67
18/09/1999,C,9,67
19/09/1999,C,10,67
20/09/1999,B,7,66
21/09/1999,C,5,67
22/09/1999,A,4,65
23/09/1999,E,9,69
24/09/1999,E,9,69
25/09/1999,A,2,65
26/09/1999,E,7,69
27/09/1999,D,1,68
28/09/1999,F,3,70
29/09/1999,F,7,70
30/09/1999,D,8,68
1/10/1999,F,3,70
2/10/1999,E,4,69
3/10/1999,C,8,67
4/10/1999,C,7,67
5/10/1999,F,3,70
6/10/1999,E,10,69
7/10/1999,C,2,67
8/10/1999,E,5,69
9/10/1999,F,3,70
10/10/1999,F,9,70
11/10/1999,A,8,65
12/10/1999,D,9,68
13/10/1999,B,1,66
14/10/1999,D,2,68
15/10/1999,D,5,68
16/10/1999,A,3,65
17/10/1999,A,10,65
18/10/1999,B,8,66
19/10/1999,E,3,69
20/10/1999,B,2,66
21/10/1999,F,5,70
22/10/1999,D,3,68
23/10/1999,A,6,65
24/10/1999,E,7,69
25/10/1999,A,1,65
26/10/1999,C,8,67
27/10/1999,C,1,67
28/10/1999,D,5,68
29/10/1999,C,4,67
30/10/1999,D,10,68
31/10/1999,F,8,70
1/11/1999,E,7,69
2/11/1999,D,2,68
3/11/1999,D,2,68
4/11/1999,C,10,67
5/11/1999,E,7,69
6/11/1999,C,1,67
7/11/1999,D,4,68
8/11/1999,E,7,69
9/11/1999,D,6,68
10/11/1999,E,9,69
11/11/1999,B,7,66
12/11/1999,C,2,67
13/11/1999,F,5,70
14/11/1999,C,4,67
15/11/1999,B,5,66
16/11/1999,C,8,67
17/11/1999,D,2,68
18/11/1999,E,5,69
19/11/1999,E,2,69
20/11/1999,F,7,70
21/11/1999,C,7,67
22/11/1999,E,2,69
23/11/1999,C,2,67
24/11/1999,B,10,66
25/11/1999,C,6,67
26/11/1999,A,3,65
27/11/1999,D,8,68
28/11/1999,E,6,69
29/11/1999,A,7,65
30/11/1999,F,8,70
1/12/1999,F,4,70
2/12/1999,D,10,68
3/12/1999,C,9,67
4/12/1999,F,8,70
5/12/1999,F,10,70
6/12/1999,C,1,67
7/12/1999,E,3,69
8/12/1999,A,1,65
9/12/1999,A,7,65
10/12/1999,B,5,66
11/12/1999,A,7,65
12/12/1999,D,9,68
13/12/1999,A,9,65
14/12/1999,C,5,67
15/12/1999,F,6,70
16/12/1999,F,1,70
17/12/1999,B,6,66
18/12/1999,B,9,66
19/12/1999,B,7,66
20/12/1999,B,1,66
21/12/1999,A,10,65
22/12/1999,A,10,65
23/12/1999,B,6,66
24/12/1999,A,7,65
25/12/1999,B,4,66
26/12/1999,A,5,65
27/12/1999,F,2,70
28/12/1999,E,10,69
29/12/1999,C,4,67
30/12/1999,C,4,67
31/12/1999,E,5,69
1/01/2000,F,3,70
2/01/2000,D,7,68
3/01/2000,B,10,66
4/01/2000,C,2,67
5/01/2000,D,6,68
6/01/2000,A,1,65
7/01/2000,C,8,67
8/01/2000,A,3,65
9/01/2000,F,8,70
10/01/2000,A,8,65
11/01/2000,E,10,69
12/01/2000,F,1,70
13/01/2000,F,1,70
14/01/2000,B,8,66
15/01/2000,A,2,65
16/01/2000,A,4,65
17/01/2000,D,1,68
18/01/2000,A,2,65
19/01/2000,D,9,68
20/01/2000,F,5,70
21/01/2000,C,1,67
22/01/2000,D,2,68
23/01/2000,F,6,70
24/01/2000,C,1,67
25/01/2000,B,9,66
26/01/2000,C,3,67
27/01/2000,F,9,70
28/01/2000,B,3,66
29/01/2000,D,5,68
30/01/2000,B,7,66
31/01/2000,E,9,69
1/02/2000,D,1,68
2/02/2000,B,1,66
3/02/2000,C,5,67
4/02/2000,A,5,65
5/02/2000,D,7,68
6/02/2000,E,4,69
7/02/2000,A,3,65
8/02/2000,C,8,67
9/02/2000,C,8,67
10/02/2000,E,5,69
11/02/2000,F,6,70
12/02/2000,B,8,66
13/02/2000,B,7,66
14/02/2000,D,9,68
15/02/2000,B,6,66
16/02/2000,C,9,67
17/02/2000,F,2,70
18/02/2000,A,3,65
19/02/2000,E,2,69
20/02/2000,F,4,70
21/02/2000,B,7,66
22/02/2000,A,1,65
23/02/2000,B,1,66
24/02/2000,C,3,67
25/02/2000,E,10,69
26/02/2000,D,7,68
27/02/2000,C,7,67
28/02/2000,E,5,69
29/02/2000,C,5,67
1/03/2000,B,2,66
2/03/2000,D,1,68
3/03/2000,B,3,66
4/03/2000,B,10,66
5/03/2000,E,9,69
6/03/2000,D,6,68
7/03/2000,E,7,69
8/03/2000,B,4,66
9/03/2000,C,8,67
10/03/2000,F,2,70
11/03/2000,D,1,68
12/03/2000,A,1,65
13/03/2000,C,1,67
14/03/2000,D,2,68
15/03/2000,E,2,69
16/03/2000,C,5,67
17/03/2000,F,7,70
18/03/2000,D,3,68
19/03/2000,F,5,70
20/03/2000,D,2,68
21/03/2000,F,6,70
22/03/2000,F,2,70
23/03/2000,F,2,70
24/03/2000,D,2,68
25/03/2000,C,10,67
26/03/2000,F,10,70
27/03/2000,D,9,68
28/03/2000,B,1,66
29/03/2000,D,3,68
30/03/2000,A,8,65
31/03/2000,B,7,66
1/04/2000,B,9,66
2/04/2000,A,7,65
3/04/2000,B,8,66
4/04/2000,F,6,70
5/04/2000,C,4,67
6/04/2000,B,3,66
7/04/2000,E,10,69
8/04/2000,B,3,66
9/04/2000,C,2,67
10/04/2000,B,4,66
11/04/2000,D,1,68
12/04/2000,C,6,67
13/04/2000,E,9,69
14/04/2000,F,7,70
15/04/2000,E,8,69
16/04/2000,B,9,66
17/04/2000,F,3,70
18/04/2000,C,3,67
19/04/2000,B,1,66
20/04/2000,E,1,69
21/04/2000,D,10,68
22/04/2000,E,2,69
23/04/2000,F,8,70
24/04/2000,B,6,66
25/04/2000,E,6,69
26/04/2000,B,8,66
27/04/2000,B,6,66
28/04/2000,D,1,68
29/04/2000,F,5,70
30/04/2000,E,4,69
1/05/2000,F,10,70
2/05/2000,A,8,65
3/05/2000,A,6,65
4/05/2000,D,2,68
5/05/2000,E,3,69
6/05/2000,D,6,68
7/05/2000,B,7,66
8/05/2000,F,3,70
9/05/2000,A,6,65
10/05/2000,F,8,70
11/05/2000,C,2,67
12/05/2000,C,1,67
13/05/2000,B,4,66
14/05/2000,B,9,66
15/05/2000,F,3,70
16/05/2000,D,9,68
17/05/2000,B,8,66
18/05/2000,F,7,70
19/05/2000,B,7,66
20/05/2000,A,7,65
21/05/2000,C,7,67
22/05/2000,D,2,68
23/05/2000,B,4,66
24/05/2000,D,10,68
25/05/2000,E,3,69
26/05/2000,E,4,69
27/05/2000,B,2,66
28/05/2000,A,3,65
29/05/2000,D,8,68
30/05/2000,F,8,70
31/05/2000,C,2,67
1/06/2000,D,6,68
2/06/2000,D,2,68
3/06/2000,E,2,69
4/06/2000,E,10,69
5/06/2000,E,3,69
6/06/2000,B,8,66
7/06/2000,D,1,68
8/06/2000,C,10,67
9/06/2000,E,4,69
10/06/2000,F,2,70
11/06/2000,B,9,66
12/06/2000,C,2,67
13/06/2000,A,6,65
14/06/2000,F,2,70
15/06/2000,E,5,69
16/06/2000,C,6,67
17/06/2000,C,8,67
18/06/2000,A,5,65
19/06/2000,B,2,66
20/06/2000,A,4,65
21/06/2000,B,3,66
22/06/2000,F,4,70
23/06/2000,B,7,66
24/06/2000,F,6,70
25/06/2000,D,3,68
26/06/2000,D,3,68
27/06/2000,D,4,68
28/06/2000,B,5,66
29/06/2000,E,2,69
30/06/2000,C,6,67
1/07/2000,A,5,65
2/07/2000,D,4,68
3/07/2000,E,9,69
4/07/2000,F,5,70
5/07/2000,C,10,67
6/07/2000,C,2,67
7/07/2000,C,1,67
8/07/2000,C,3,67
9/07/2000,D,8,68
10/07/2000,F,8,70
11/07/2000,E,2,69
12/07/2000,D,4,68
13/07/2000,A,2,65
14/07/2000,A,8,65
15/07/2000,A,5,65
16/07/2000,E,2,69
17/07/2000,D,7,68
18/07/2000,C,7,67
19/07/2000,F,4,70
20/07/2000,A,4,65
21/07/2000,F,6,70
22/07/2000,F,1,70
23/07/2000,D,2,68
24/07/2000,E,7,69
25/07/2000,C,10,67
26/07/2000,C,9,67
27/07/2000,D,1,68
28/07/2000,F,5,70
29/07/2000,D,1,68
30/07/2000,C,10,67
31/07/2000,D,10,68
1/08/2000,E,9,69
2/08/2000,B,7,66
3/08/2000,F,3,70
4/08/2000,A,10,65
5/08/2000,B,5,66
6/08/2000,C,4,67
7/08/2000,A,6,65
8/08/2000,A,3,65
9/08/2000,B,5,66
10/08/2000,D,2,68
11/08/2000,A,5,65
12/08/2000,C,9,67
13/08/2000,A,1,65
14/08/2000,C,3,67
15/08/2000,C,7,67
16/08/2000,D,5,68
17/08/2000,D,2,68
18/08/2000,A,3,65
19/08/2000,C,2,67
20/08/2000,C,7,67
21/08/2000,F,7,70
22/08/2000,B,9,66
23/08/2000,D,8,68
24/08/2000,C,3,67
25/08/2000,E,2,69
26/08/2000,E,6,69
27/08/2000,D,1,68
28/08/2000,A,6,65
29/08/2000,B,1,66
30/08/2000,E,7,69
31/08/2000,C,3,67
1/09/2000,C,7,67
2/09/2000,A,3,65
3/09/2000,A,6,65
4/09/2000,D,1,68
5/09/2000,E,3,69
6/09/2000,C,2,67
7/09/2000,D,7,68
8/09/2000,E,8,69
9/09/2000,F,10,70
10/09/2000,C,8,67
11/09/2000,D,4,68
12/09/2000,D,1,68
13/09/2000,D,7,68
14/09/2000,D,2,68
15/09/2000,E,2,69
16/09/2000,A,3,65
17/09/2000,D,7,68
18/09/2000,D,5,68
19/09/2000,B,7,66
20/09/2000,E,1,69
21/09/2000,B,9,66
22/09/2000,E,3,69
23/09/2000,A,3,65
24/09/2000,B,9,66
25/09/2000,C,5,67
26/09/2000,E,4,69
27/09/2000,D,7,68
28/09/2000,E,7,69
29/09/2000,B,3,66
30/09/2000,D,3,68
1/10/2000,E,4,69
2/10/2000,F,5,70
3/10/2000,F,1,70
4/10/2000,D,7,68
5/10/2000,B,7,66
6/10/2000,D,10,68
7/10/2000,F,3,70
8/10/2000,E,1,69
9/10/2000,B,5,66
10/10/2000,C,4,67
11/10/2000,F,10,70
12/10/2000,D,3,68
13/10/2000,F,7,70
14/10/2000,A,4,65
15/10/2000,C,10,67
16/10/2000,E,10,69
17/10/2000,A,5,65
18/10/2000,D,2,68
19/10/2000,E,10,69
20/10/2000,D,5,68
21/10/2000,D,8,68
22/10/2000,F,6,70
23/10/2000,B,6,66
24/10/2000,C,1,67
25/10/2000,C,10,67
26/10/2000,E,5,69
27/10/2000,E,5,69
28/10/2000,B,9,66
29/10/2000,D,9,68
30/10/2000,C,7,67
31/10/2000,C,2,67
1/11/2000,A,5,65
2/11/2000,B,8,66
3/11/2000,C,1,67
4/11/2000,D,6,68
5/11/2000,B,2,66
6/11/2000,A,10,65
7/11/2000,B,2,66
8/11/2000,B,1,66
9/11/2000,C,4,67
10/11/2000,D,9,68
11/11/2000,A,7,65
12/11/2000,F,4,70
13/11/2000,B,6,66
14/11/2000,C,9,67
15/11/2000,A,9,65
16/11/2000,A,7,65
17/11/2000,F,9,70
18/11/2000,F,3,70
19/11/2000,A,2,65
20/11/2000,E,1,69
21/11/2000,D,2,68
22/11/2000,A,4,65
23/11/2000,C,9,67
24/11/2000,B,4,66
25/11/2000,D,9,68
26/11/2000,B,2,66
27/11/2000,A,4,65
28/11/2000,D,5,68
29/11/2000,B,10,66
30/11/2000,D,2,68
1/12/2000,F,2,70
2/12/2000,F,5,70
3/12/2000,E,1,69
4/12/2000,B,4,66
5/12/2000,E,3,69
6/12/2000,A,10,65
7/12/2000,C,1,67
8/12/2000,C,5,67
9/12/2000,C,9,67
10/12/2000,E,7,69
11/12/2000,E,8,69
12/12/2000,F,7,70
13/12/2000,B,3,66
14/12/2000,E,8,69
15/12/2000,A,3,65
16/12/2000,A,2,65
17/12/2000,E,1,69
18/12/2000,B,7,66
19/12/2000,E,3,69
20/12/2000,F,9,70
21/12/2000,B,6,66
22/12/2000,E,4,69
23/12/2000,F,10,70
24/12/2000,F,1,70
25/12/2000,B,7,66
26/12/2000,A,10,65
27/12/2000,C,10,67
28/12/2000,B,3,66
29/12/2000,E,2,69
30/12/2000,F,2,70
31/12/2000,B,5,66
1/01/2001,A,3,65
2/01/2001,C,4,67
3/01/2001,F,9,70
4/01/2001,D,4,68
5/01/2001,C,8,67
6/01/2001,C,8,67
7/01/2001,F,8,70
8/01/2001,B,2,66
9/01/2001,E,7,69
10/01/2001,B,8,66
11/01/2001,F,3,70
12/01/2001,C,2,67
13/01/2001,A,7,65
14/01/2001,F,3,70
15/01/2001,E,9,69
16/01/2001,D,9,68
17/01/2001,B,3,66
18/01/2001,D,10,68
19/01/2001,B,5,66
20/01/2001,B,1,66
21/01/2001,F,1,70
22/01/2001,D,4,68
23/01/2001,B,6,66
24/01/2001,B,1,66
25/01/2001,C,2,67
26/01/2001,A,5,65
27/01/2001,E,7,69
28/01/2001,C,10,67
29/01/2001,D,7,68
30/01/2001,B,2,66
31/01/2001,D,1,68
1/02/2001,E,7,69
2/02/2001,A,4,65
3/02/2001,E,7,69
4/02/2001,D,5,68
5/02/2001,D,6,68
6/02/2001,A,7,65
7/02/2001,D,3,68
8/02/2001,A,9,65
9/02/2001,E,5,69
10/02/2001,F,4,70
11/02/2001,C,5,67
12/02/2001,B,1,66
13/02/2001,C,8,67
14/02/2001,A,10,65
15/02/2001,B,9,66
16/02/2001,C,9,67
17/02/2001,A,2,65
18/02/2001,F,3,70
19/02/2001,E,4,69
20/02/2001,E,2,69
21/02/2001,C,7,67
22/02/2001,D,7,68
23/02/2001,F,7,70
24/02/2001,A,4,65
25/02/2001,C,5,67
26/02/2001,F,3,70
27/02/2001,E,7,69
28/02/2001,A,8,65
1/03/2001,B,3,66
2/03/2001,D,7,68
3/03/2001,F,10,70
4/03/2001,E,7,69
5/03/2001,F,8,70
6/03/2001,E,2,69
7/03/2001,C,5,67
8/03/2001,A,8,65
9/03/2001,C,9,67
10/03/2001,C,1,67
11/03/2001,E,9,69
12/03/2001,B,6,66
13/03/2001,C,1,67
14/03/2001,F,6,70
15/03/2001,D,6,68
16/03/2001,F,8,70
17/03/2001,D,2,68
18/03/2001,E,7,69
19/03/2001,A,3,65
20/03/2001,A,3,65
21/03/2001,B,7,66
22/03/2001,F,6,70
23/03/2001,E,6,69
24/03/2001,F,1,70
25/03/2001,C,7,67
26/03/2001,F,1,70
27/03/2001,A,2,65
28/03/2001,F,7,70
29/03/2001,F,9,70
30/03/2001,C,8,67
31/03/2001,B,2,66
1/04/2001,E,6,69
2/04/2001,B,2,66
3/04/2001,E,5,69
4/04/2001,D,4,68
5/04/2001,E,3,69
6/04/2001,C,7,67
7/04/2001,F,5,70
8/04/2001,A,8,65
9/04/2001,C,8,67
10/04/2001,A,9,65
11/04/2001,B,6,66
12/04/2001,E,7,69
13/04/2001,C,2,67
14/04/2001,C,9,67
15/04/2001,F,8,70
16/04/2001,C,4,67
17/04/2001,C,1,67
18/04/2001,A,1,65
19/04/2001,E,9,69
20/04/2001,C,10,67
21/04/2001,B,4,66
22/04/2001,D,10,68
23/04/2001,E,1,69
24/04/2001,A,2,65
25/04/2001,A,4,65
26/04/2001,C,6,67
27/04/2001,B,10,66
28/04/2001,F,1,70
29/04/2001,D,7,68
30/04/2001,A,9,65
1/05/2001,A,6,65
2/05/2001,D,2,68
3/05/2001,D,8,68
4/05/2001,F,9,70
5/05/2001,B,7,66
6/05/2001,E,1,69
7/05/2001,F,7,70
8/05/2001,A,6,65
9/05/2001,E,4,69
10/05/2001,C,2,67
11/05/2001,E,1,69
12/05/2001,C,10,67
13/05/2001,F,7,70
14/05/2001,E,7,69
15/05/2001,D,7,68
16/05/2001,D,1,68
17/05/2001,E,8,69
18/05/2001,B,3,66
19/05/2001,C,7,67
20/05/2001,E,7,69
21/05/2001,D,5,68
22/05/2001,A,4,65
23/05/2001,D,8,68
24/05/2001,C,7,67
25/05/2001,A,10,65
26/05/2001,D,6,68
27/05/2001,A,9,65
28/05/2001,C,6,67
29/05/2001,A,6,65
30/05/2001,B,1,66
31/05/2001,C,1,67
1/06/2001,F,6,70
2/06/2001,A,8,65
3/06/2001,C,2,67
4/06/2001,D,7,68
5/06/2001,B,1,66
6/06/2001,C,1,67
7/06/2001,A,2,65
8/06/2001,C,10,67
9/06/2001,F,8,70
10/06/2001,B,7,66
11/06/2001,F,1,70
12/06/2001,E,2,69
13/06/2001,C,7,67
14/06/2001,C,1,67
15/06/2001,B,4,66
16/06/2001,C,8,67
17/06/2001,C,3,67
18/06/2001,D,1,68
19/06/2001,D,4,68
20/06/2001,F,2,70
21/06/2001,C,2,67
22/06/2001,C,5,67
23/06/2001,D,5,68
24/06/2001,A,8,65
25/06/2001,F,8,70
26/06/2001,B,6,66
27/06/2001,D,6,68
28/06/2001,D,1,68
29/06/2001,D,6,68
30/06/2001,A,9,65
1/07/2001,C,2,67
2/07/2001,E,8,69
3/07/2001,F,3,70
4/07/2001,A,8,65
5/07/2001,F,6,70
6/07/2001,C,10,67
7/07/2001,F,5,70
8/07/2001,C,1,67
9/07/2001,A,7,65
10/07/2001,C,7,67
11/07/2001,C,7,67
12/07/2001,F,6,70
13/07/2001,E,1,69
14/07/2001,C,1,67
15/07/2001,F,7,70
16/07/2001,A,1,65
17/07/2001,D,9,68
18/07/2001,C,6,67
19/07/2001,A,7,65
20/07/2001,B,5,66
21/07/2001,B,4,66
22/07/2001,D,7,68
23/07/2001,C,1,67
24/07/2001,F,2,70
25/07/2001,E,1,69
26/07/2001,C,7,67
27/07/2001,D,6,68
28/07/2001,F,5,70
29/07/2001,A,3,65
30/07/2001,C,7,67
31/07/2001,B,9,66
1/08/2001,A,3,65
2/08/2001,F,10,70
3/08/2001,B,2,66
4/08/2001,E,1,69
5/08/2001,C,5,67
6/08/2001,B,8,66
7/08/2001,F,9,70
8/08/2001,C,5,67
9/08/2001,C,1,67
10/08/2001,D,8,68
11/08/2001,F,8,70
12/08/2001,B,5,66
13/08/2001,C,4,67
14/08/2001,D,3,68
15/08/2001,E,5,69
16/08/2001,B,9,66
17/08/2001,A,5,65
18/08/2001,D,6,68
19/08/2001,E,6,69
20/08/2001,F,1,70
21/08/2001,D,1,68
22/08/2001,F,7,70
23/08/2001,D,2,68
24/08/2001,B,8,66
25/08/2001,D,3,68
26/08/2001,C,6,67
27/08/2001,F,5,70
28/08/2001,C,6,67
29/08/2001,C,2,67
30/08/2001,F,6,70
31/08/2001,A,10,65
1/09/2001,E,2,69
2/09/2001,A,8,65
3/09/2001,A,5,65
4/09/2001,F,1,70
5/09/2001,C,6,67
6/09/2001,E,2,69
7/09/2001,A,7,65
8/09/2001,D,1,68
9/09/2001,E,7,69
10/09/2001,B,4,66
11/09/2001,D,10,68
12/09/2001,D,10,68
13/09/2001,A,1,65
14/09/2001,A,5,65
15/09/2001,F,5,70
16/09/2001,E,6,69
17/09/2001,A,1,65
18/09/2001,E,7,69
19/09/2001,E,7,69
20/09/2001,D,4,68
21/09/2001,B,1,66
22/09/2001,D,7,68
23/09/2001,F,5,70
24/09/2001,B,10,66
25/09/2001,A,3,65
26/09/2001,F,3,70
27/09/2001,A,3,65
28/09/2001,D,1,68
29/09/2001,D,2,68
30/09/2001,A,1,65
1/10/2001,E,9,69
2/10/2001,A,4,65
3/10/2001,A,1,65
4/10/2001,E,9,69
5/10/2001,D,7,68
6/10/2001,E,8,69
7/10/2001,D,4,68
8/10/2001,B,1,66
9/10/2001,B,2,66
10/10/2001,E,4,69
11/10/2001,C,4,67
12/10/2001,F,1,70
13/10/2001,D,9,68
14/10/2001,F,7,70
15/10/2001,C,6,67
16/10/2001,D,9,68
17/10/2001,E,4,69
18/10/2001,B,1,66
19/10/2001,D,3,68
20/10/2001,A,3,65
21/10/2001,D,8,68
22/10/2001,E,1,69
23/10/2001,A,6,65
24/10/2001,B,9,66
25/10/2001,A,7,65
26/10/2001,D,6,68
27/10/2001,D,5,68
28/10/2001,D,6,68
29/10/2001,E,3,69
30/10/2001,B,8,66
31/10/2001,D,7,68
1/11/2001,C,7,67
2/11/2001,F,9,70
3/11/2001,E,3,69
4/11/2001,A,8,65
5/11/2001,D,8,68
6/11/2001,A,8,65
7/11/2001,A,9,65
8/11/2001,F,8,70
9/11/2001,E,10,69
10/11/2001,F,4,70
11/11/2001,E,2,69
12/11/2001,C,6,67
13/11/2001,C,6,67
14/11/2001,D,10,68
15/11/2001,F,8,70
16/11/2001,B,3,66
17/11/2001,E,7,69
18/11/2001,F,8,70
19/11/2001,E,4,69
20/11/2001,F,7,70
